Retail Transaction Statistics
Item 9767: 23
Item 9768: 3
Item 9769: 6
Item 9770: 1
Item 9771: 1
Item 9772: 4
Item 9773: 1
Item 9774: 10
Item 9775: 5
Item 9776: 13
Item 9777: 5
Item 9778: 20
Item 9779: 18
Item 9780: 11
Item 9781: 2
Item 9782: 3
Item 9783: 19
Item 9784: 4
Item 9785: 3
Item 9786: 14
Item 9787: 19
Item 9788: 6
Item 9789: 1
Item 9790: 2
Item 9791: 2
Item 9792: 4
Item 9793: 4
Item 9794: 16
Item 9795: 13
Item 9796: 2
Item 9797: 3
Item 9798: 6
Item 9799: 10
Item 9800: 15
Item 9801: 1
Item 9802: 4
Item 9803: 34
Item 9804: 7
Item 9805: 3
Item 9806: 2
Item 9807: 8
Item 9808: 1
Item 9809: 1
Item 9810: 1
Item 9811: 12
Item 9812: 1
Item 9813: 6
Item 9814: 11
Item 9815: 2
Item 9816: 17
Item 9817: 1
Item 9818: 1
Item 9819: 1
Item 9820: 6
Item 9821: 18
Item 9822: 1
Item 9823: 2
Item 9824: 107
Item 9825: 6
Item 9826: 1
Item 9827: 2
Item 9828: 1
Item 9829: 8
Item 9830: 12
Item 9831: 1
Item 9832: 9
Item 9833: 2
Item 9834: 29
Item 9835: 1
Item 9836: 3
Item 9837: 1
Item 9838: 7
Item 9839: 1
Item 9840: 1
Item 9841: 1
Item 9842: 2
Item 9843: 6
Item 9844: 224
Item 9845: 5
Item 9846: 8
Item 9847: 8
Item 9848: 7
Item 9849: 2
Item 9850: 10
Item 9851: 1
Item 9852: 2
Item 9853: 15
Item 9854: 1
Item 9855: 11
Item 9856: 1
Item 9857: 2
Item 9858: 3
Item 9859: 42
Item 9860: 57
Item 9861: 2
Item 9862: 3
Item 9863: 1
Item 9864: 1
Item 9865: 1
Item 9866: 8
Item 9867: 1
Item 9868: 4
Item 9869: 2
Item 9870: 1
Item 9871: 7
Item 9872: 7
Item 9873: 1
Item 9874: 1
Item 9875: 2
Item 9876: 1
Item 9877: 33
Item 9878: 22
Item 9879: 2
Item 9880: 77
Item 9881: 1
Item 9882: 5
Item 9883: 3
Item 9884: 4
Item 9885: 6
Item 9886: 2
Item 9887: 7
Item 9888: 119
Item 9889: 1
Item 9890: 17
Item 9891: 1
Item 9892: 1
Item 9893: 2
Item 9894: 2
Item 9895: 5
Item 9896: 3
Item 9897: 6
Item 9898: 6
Item 9899: 2
Item 9900: 1
Item 9901: 3
Item 9902: 9
Item 9903: 2
Item 9904: 3
Item 9905: 1
Item 9906: 2
Item 9907: 66
Item 9908: 92
Item 9909: 2
Item 9910: 2
Item 9911: 2
Item 9912: 2
Item 9913: 17
Item 9914: 17
Item 9915: 6
Item 9916: 1
Item 9917: 2
Item 9918: 4
Item 9919: 1
Item 9920: 1
Item 9921: 1
Item 9922: 18
Item 9923: 13
Item 9924: 1
Item 9925: 8
Item 9926: 71
Item 9927: 3
Item 9928: 7
Item 9929: 12
Item 9930: 1
Item 9931: 2
Item 9932: 29
Item 9933: 1
Item 9934: 4
Item 9935: 1
Item 9936: 2
Item 9937: 2
Item 9938: 3
Item 9939: 3
Item 9940: 4
Item 9941: 8
Item 9942: 1
Item 9943: 1
Item 9944: 13
Item 9945: 4
Item 9946: 1
Item 9947: 1
Item 9948: 1
Item 9949: 3
Item 9950: 14
Item 9951: 3
Item 9952: 1
Item 9953: 13
Item 9954: 27
Item 9955: 2
Item 9956: 1
Item 9957: 1
Item 9958: 2
Item 9959: 1
Item 9960: 3
Item 9961: 6
Item 9962: 5
Item 9963: 5
Item 9964: 9
Item 9965: 18
Item 9966: 4
Item 9967: 4
Item 9968: 19
Item 9969: 1
Item 9970: 9
Item 9971: 5
Item 9972: 1
Item 9973: 3
Item 9974: 1
Item 9975: 13
Item 9976: 2
Item 9977: 1
Item 9978: 1
Item 9979: 4
Item 9980: 2
Item 9981: 1
Item 9982: 3
Item 9983: 1
Item 9984: 1
Item 9985: 1
Item 9986: 20
Item 9987: 25
Item 9988: 2
Item 9989: 2
Item 9990: 1
Item 9991: 1
Item 9992: 11
Item 9993: 9
Item 9994: 1
Item 9995: 10
Item 9996: 4
Item 9997: 20
Item 9998: 1
Item 9999: 10
Item 10000: 4
Item 10001: 2
Item 10002: 1
Item 10003: 4
Item 10004: 3
Item 10005: 7
Item 10006: 10
Item 10007: 6
Item 10008: 1
Item 10009: 21
Item 10010: 10
Item 10011: 47
Item 10012: 9
Item 10013: 5
Item 10014: 8
Item 10015: 4
Item 10016: 1
Item 10017: 1
Item 10018: 136
Item 10019: 25
Item 10020: 4
Item 10021: 12
Item 10022: 1
Item 10023: 13
Item 10024: 1
Item 10025: 8
Item 10026: 1
Item 10027: 1
Item 10028: 5
Item 10029: 2
Item 10030: 2
Item 10031: 3
Item 10032: 5
Item 10033: 2
Item 10034: 37
Item 10035: 5
Item 10036: 8
Item 10037: 11
Item 10038: 3
Item 10039: 4
Item 10040: 3
Item 10041: 5
Item 10042: 1
Item 10043: 2
Item 10044: 8
Item 10045: 6
Item 10046: 38
Item 10047: 3
Item 10048: 1
Item 10049: 2
Item 10050: 18
Item 10051: 5
Item 10052: 1
Item 10053: 8
Item 10054: 1
Item 10055: 2
Item 10056: 5
Item 10057: 2
Item 10058: 1
Item 10059: 1
Item 10060: 20
Item 10061: 1
Item 10062: 2
Item 10063: 9
Item 10064: 10
Item 10065: 2
Item 10066: 1
Item 10067: 15
Item 10068: 13
Item 10069: 4
Item 10070: 6
Item 10071: 5
Item 10072: 3
Item 10073: 3
Item 10074: 41
Item 10075: 230
Item 10076: 6
Item 10077: 1
Item 10078: 5
Item 10079: 1
Item 10080: 13
Item 10081: 4
Item 10082: 2
Item 10083: 27
Item 10084: 4
Item 10085: 1
Item 10086: 1
Item 10087: 11
Item 10088: 70
Item 10089: 15
Item 10090: 15
Item 10091: 10
Item 10092: 1
Item 10093: 6
Item 10094: 1
Item 10095: 2
Item 10096: 15
Item 10097: 2
Item 10098: 1
Item 10099: 18
Item 10100: 1
Item 10101: 1
Item 10102: 3
Item 10103: 8
Item 10104: 19
Item 10105: 17
Item 10106: 22
Item 10107: 61
Item 10108: 3
Item 10109: 17
Item 10110: 33
Item 10111: 1
Item 10112: 18
Item 10113: 9
Item 10114: 4
Item 10115: 7
Item 10116: 8
Item 10117: 20
Item 10118: 2
Item 10119: 2
Item 10120: 76
Item 10121: 1
Item 10122: 1
Item 10123: 14
Item 10124: 1
Item 10125: 1
Item 10126: 106
Item 10127: 2
Item 10128: 1
Item 10129: 179
Item 10130: 122
Item 10131: 1
Item 10132: 1
Item 10133: 145
Item 10134: 1
Item 10135: 2
Item 10136: 17
Item 10137: 9
Item 10138: 11
Item 10139: 4
Item 10140: 7
Item 10141: 26
Item 10142: 3
Item 10143: 2
Item 10144: 5
Item 10145: 3
Item 10146: 3
Item 10147: 7
Item 10148: 17
Item 10149: 6
Item 10150: 2
Item 10151: 1
Item 10152: 5
Item 10153: 2
Item 10154: 25
Item 10155: 11
Item 10156: 1
Item 10157: 2
Item 10158: 13
Item 10159: 4
Item 10160: 3
Item 10161: 2
Item 10162: 3
Item 10163: 45
Item 10164: 3
Item 10165: 16
Item 10166: 19
Item 10167: 1
Item 10168: 12
Item 10169: 1
Item 10170: 2
Item 10171: 95
Item 10172: 1
Item 10173: 16
Item 10174: 21
Item 10175: 10
Item 10176: 90
Item 10177: 5
Item 10178: 1
Item 10179: 3
Item 10180: 2
Item 10181: 10
Item 10182: 1
Item 10183: 4
Item 10184: 13
Item 10185: 140
Item 10186: 12
Item 10187: 4
Item 10188: 8
Item 10189: 55
Item 10190: 14
Item 10191: 5
Item 10192: 1
Item 10193: 10
Item 10194: 1
Item 10195: 2
Item 10196: 76
Item 10197: 2
Item 10198: 4
Item 10199: 2
Item 10200: 7
Item 10201: 1
Item 10202: 3
Item 10203: 59
Item 10204: 3
Item 10205: 2
Item 10206: 1
Item 10207: 2
Item 10208: 5
Item 10209: 40
Item 10210: 12
Item 10211: 29
Item 10212: 1
Item 10213: 5
Item 10214: 2
Item 10215: 32
Item 10216: 5
Item 10217: 6
Item 10218: 1
Item 10219: 1
Item 10220: 1
Item 10221: 4
Item 10222: 13
Item 10223: 8
Item 10224: 1
Item 10225: 2
Item 10226: 2
Item 10227: 6
Item 10228: 6
Item 10229: 39
Item 10230: 1
Item 10231: 71
Item 10232: 1
Item 10233: 65
Item 10234: 1
Item 10235: 5
Item 10236: 4
Item 10237: 9
Item 10238: 4
Item 10239: 15
Item 10240: 1
Item 10241: 1
Item 10242: 1
Item 10243: 2
Item 10244: 2
Item 10245: 1
Item 10246: 3
Item 10247: 1
Item 10248: 3
Item 10249: 1
Item 10250: 34
Item 10251: 39
Item 10252: 2
Item 10253: 7
Item 10254: 6
Item 10255: 14
Item 10256: 3
Item 10257: 1
Item 10258: 2
Item 10259: 8
Item 10260: 74
Item 10261: 2
Item 10262: 31
Item 10263: 1
Item 10264: 1
Item 10265: 3
Item 10266: 2
Item 10267: 3
Item 10268: 17
Item 10269: 96
Item 10270: 3
Item 10271: 3
Item 10272: 3
Item 10273: 2
Item 10274: 3
Item 10275: 8
Item 10276: 1
Item 10277: 1
Item 10278: 1
Item 10279: 3
Item 10280: 1
Item 10281: 1
Item 10282: 1
Item 10283: 3
Item 10284: 97
Item 10285: 1
Item 10286: 1
Item 10287: 1
Item 10288: 7
Item 10289: 1
Item 10290: 1
Item 10291: 11
Item 10292: 2
Item 10293: 1
Item 10294: 1
Item 10295: 84
Item 10296: 64
Item 10297: 1
Item 10298: 3
Item 10299: 1
Item 10300: 1
Item 10301: 5
Item 10302: 2
Item 10303: 3
Item 10304: 1
Item 10305: 11
Item 10306: 17
Item 10307: 1
Item 10308: 1
Item 10309: 7
Item 10310: 4
Item 10311: 2
Item 10312: 2
Item 10313: 7
Item 10314: 9
Item 10315: 4
Item 10316: 13
Item 10317: 1
Item 10318: 6
Item 10319: 3
Item 10320: 3
Item 10321: 1
Item 10322: 1
Item 10323: 4
Item 10324: 1
Item 10325: 13
Item 10326: 5
Item 10327: 3
Item 10328: 1
Item 10329: 3
Item 10330: 1
Item 10331: 4
Item 10332: 12
Item 10333: 1
Item 10334: 8
Item 10335: 2
Item 10336: 3
Item 10337: 1
Item 10338: 1
Item 10339: 1
Item 10340: 1
Item 10341: 1
Item 10342: 5
Item 10343: 25
Item 10344: 1
Item 10345: 5
Item 10346: 1
Item 10347: 9
Item 10348: 1
Item 10349: 17
Item 10350: 1
Item 10351: 1
Item 10352: 6
Item 10353: 2
Item 10354: 1
Item 10355: 80
Item 10356: 1
Item 10357: 1
Item 10358: 7
Item 10359: 4
Item 10360: 1
Item 10361: 9
Item 10362: 1
Item 10363: 60
Item 10364: 1
Item 10365: 4
Item 10366: 3
Item 10367: 1
Item 10368: 2
Item 10369: 1
Item 10370: 3
Item 10371: 48
Item 10372: 3
Item 10373: 12
Item 10374: 3
Item 10375: 59
Item 10376: 1
Item 10377: 5
Item 10378: 1
Item 10379: 4
Item 10380: 1
Item 10381: 3
Item 10382: 9
Item 10383: 4
Item 10384: 4
Item 10385: 2
Item 10386: 11
Item 10387: 27
Item 10388: 2
Item 10389: 4
Item 10390: 4
Item 10391: 8
Item 10392: 5
Item 10393: 6
Item 10394: 11
Item 10395: 1
Item 10396: 1
Item 10397: 1
Item 10398: 7
Item 10399: 1
Item 10400: 1
Item 10401: 6
Item 10402: 8
Item 10403: 1
Item 10404: 3
Item 10405: 12
Item 10406: 8
Item 10407: 3
Item 10408: 1
Item 10409: 6
Item 10410: 49
Item 10411: 52
Item 10412: 22
Item 10413: 15
Item 10414: 15
Item 10415: 42
Item 10416: 7
Item 10417: 10
Item 10418: 6
Item 10419: 8
Item 10420: 154
Item 10421: 275
Item 10422: 2
Item 10423: 67
Item 10424: 195
Item 10425: 34
Item 10426: 136
Item 10427: 11
Item 10428: 68
Item 10429: 62
Item 10430: 44
Item 10431: 15
Item 10432: 2
Item 10433: 16
Item 10434: 23
Item 10435: 44
Item 10436: 1
Item 10437: 35
Item 10438: 12
Item 10439: 33
Item 10440: 14
Item 10441: 141
Item 10442: 166
Item 10443: 340
Item 10444: 99
Item 10445: 473
Item 10446: 45
Item 10447: 618
Item 10448: 130
Item 10449: 265
Item 10450: 31
Item 10451: 28
Item 10452: 302
Item 10453: 8
Item 10454: 156
Item 10455: 96
Item 10456: 17
Item 10457: 48
Item 10458: 55
Item 10459: 35
Item 10460: 39
Item 10461: 10
Item 10462: 6
Item 10463: 30
Item 10464: 30
Item 10465: 38
Item 10466: 23
Item 10467: 4
Item 10468: 22
Item 10469: 15
Item 10470: 103
Item 10471: 121
Item 10472: 38
Item 10473: 1
Item 10474: 11
Item 10475: 203
Item 10476: 66
Item 10477: 68
Item 10478: 2
Item 10479: 29
Item 10480: 15
Item 10481: 113
Item 10482: 180
Item 10483: 4
Item 10484: 64
Item 10485: 104
Item 10486: 9
Item 10487: 50
Item 10488: 90
Item 10489: 5
Item 10490: 10
Item 10491: 382
Item 10492: 418
Item 10493: 3
Item 10494: 196
Item 10495: 2
Item 10496: 5
Item 10497: 5
Item 10498: 3
Item 10499: 130
Item 10500: 121
Item 10501: 24
Item 10502: 91
Item 10503: 12
Item 10504: 17
Item 10505: 41
Item 10506: 46
Item 10507: 60
Item 10508: 4
Item 10509: 37
Item 10510: 1
Item 10511: 135
Item 10512: 52
Item 10513: 7
Item 10514: 259
Item 10515: 16
Item 10516: 882
Item 10517: 79
Item 10518: 11
Item 10519: 6
Item 10520: 8
Item 10521: 13
Item 10522: 10
Item 10523: 8
Item 10524: 22
Item 10525: 33
Item 10526: 338
Item 10527: 135
Item 10528: 35
Item 10529: 19
Item 10530: 5
Item 10531: 10
Item 10532: 69
Item 10533: 13
Item 10534: 114
Item 10535: 12
Item 10536: 84
Item 10537: 32
Item 10538: 3
Item 10539: 68
Item 10540: 4
Item 10541: 114
Item 10542: 75
Item 10543: 107
Item 10544: 111
Item 10545: 37
Item 10546: 1
Item 10547: 131
Item 10548: 16
Item 10549: 70
Item 10550: 4
Item 10551: 3
Item 10552: 285
Item 10553: 11
Item 10554: 97
Item 10555: 89
Item 10556: 160
Item 10557: 34
Item 10558: 2
Item 10559: 5
Item 10560: 1
Item 10561: 6
Item 10562: 61
Item 10563: 68
Item 10564: 6
Item 10565: 10
Item 10566: 31
Item 10567: 6
Item 10568: 66
Item 10569: 253
Item 10570: 4
Item 10571: 9
Item 10572: 110
Item 10573: 5
Item 10574: 148
Item 10575: 78
Item 10576: 6
Item 10577: 24
Item 10578: 9
Item 10579: 4
Item 10580: 132
Item 10581: 4
Item 10582: 22
Item 10583: 30
Item 10584: 50
Item 10585: 44
Item 10586: 4
Item 10587: 4
Item 10588: 46
Item 10589: 22
Item 10590: 6
Item 10591: 4
Item 10592: 6
Item 10593: 40
Item 10594: 8
Item 10595: 12
Item 10596: 11
Item 10597: 5
Item 10598: 31
Item 10599: 171
Item 10600: 24
Item 10601: 23
Item 10602: 13
Item 10603: 46
Item 10604: 10
Item 10605: 25
Item 10606: 270
Item 10607: 110
Item 10608: 62
Item 10609: 38
Item 10610: 14
Item 10611: 67
Item 10612: 215
Item 10613: 46
Item 10614: 5
Item 10615: 2
Item 10616: 5
Item 10617: 34
Item 10618: 2
Item 10619: 2
Item 10620: 17
Item 10621: 32
Item 10622: 1
Item 10623: 20
Item 10624: 95
Item 10625: 25
Item 10626: 2
Item 10627: 4
Item 10628: 61
Item 10629: 12
Item 10630: 68
Item 10631: 87
Item 10632: 13
Item 10633: 6
Item 10634: 2
Item 10635: 1
Item 10636: 82
Item 10637: 8
Item 10638: 48
Item 10639: 7
Item 10640: 4
Item 10641: 11
Item 10642: 20
Item 10643: 70
Item 10644: 7
Item 10645: 7
Item 10646: 87
Item 10647: 6
Item 10648: 37
Item 10649: 108
Item 10650: 21
Item 10651: 26
Item 10652: 157
Item 10653: 17
Item 10654: 418
Item 10655: 5
Item 10656: 2
Item 10657: 415
Item 10658: 4
Item 10659: 3
Item 10660: 3
Item 10661: 1
Item 10662: 18
Item 10663: 17
Item 10664: 29
Item 10665: 2
Item 10666: 2
Item 10667: 6
Item 10668: 1
Item 10669: 41
Item 10670: 19
Item 10671: 57
Item 10672: 14
Item 10673: 21
Item 10674: 12
Item 10675: 115
Item 10676: 11
Item 10677: 1
Item 10678: 76
Item 10679: 1
Item 10680: 4
Item 10681: 6
Item 10682: 109
Item 10683: 48
Item 10684: 77
Item 10685: 36
Item 10686: 73
Item 10687: 2
Item 10688: 36
Item 10689: 4
Item 10690: 4
Item 10691: 24
Item 10692: 82
Item 10693: 74
Item 10694: 11
Item 10695: 16
Item 10696: 3
Item 10697: 63
Item 10698: 8
Item 10699: 7
Item 10700: 43
Item 10701: 9
Item 10702: 8
Item 10703: 9
Item 10704: 30
Item 10705: 34
Item 10706: 27
Item 10707: 1
Item 10708: 13
Item 10709: 1
Item 10710: 3
Item 10711: 48
Item 10712: 10
Item 10713: 5
Item 10714: 6
Item 10715: 5
Item 10716: 8
Item 10717: 20
Item 10718: 35
Item 10719: 2
Item 10720: 18
Item 10721: 33
Item 10722: 31
Item 10723: 14
Item 10724: 49
Item 10725: 2
Item 10726: 25
Item 10727: 4
Item 10728: 1
Item 10729: 44
Item 10730: 4
Item 10731: 91
Item 10732: 97
Item 10733: 16
Item 10734: 24
Item 10735: 76
Item 10736: 1
Item 10737: 7
Item 10738: 1
Item 10739: 4
Item 10740: 54
Item 10741: 4
Item 10742: 43
Item 10743: 32
Item 10744: 4
Item 10745: 3
Item 10746: 4
Item 10747: 19
Item 10748: 16
Item 10749: 7
Item 10750: 5
Item 10751: 7
Item 10752: 9
Item 10753: 8
Item 10754: 68
Item 10755: 9
Item 10756: 2
Item 10757: 2
Item 10758: 37
Item 10759: 63
Item 10760: 1
Item 10761: 7
Item 10762: 2
Item 10763: 13
Item 10764: 6
Item 10765: 59
Item 10766: 20
Item 10767: 39
Item 10768: 13
Item 10769: 5
Item 10770: 36
Item 10771: 58
Item 10772: 2
Item 10773: 3
Item 10774: 2
Item 10775: 12
Item 10776: 20
Item 10777: 15
Item 10778: 51
Item 10779: 5
Item 10780: 37
Item 10781: 6
Item 10782: 15
Item 10783: 4
Item 10784: 36
Item 10785: 5
Item 10786: 21
Item 10787: 13
Item 10788: 20
Item 10789: 32
Item 10790: 72
Item 10791: 5
Item 10792: 51
Item 10793: 87
Item 10794: 1
Item 10795: 29
Item 10796: 5
Item 10797: 71
Item 10798: 42
Item 10799: 63
Item 10800: 9
Item 10801: 8
Item 10802: 29
Item 10803: 2
Item 10804: 59
Item 10805: 120
Item 10806: 4
Item 10807: 1
Item 10808: 28
Item 10809: 24
Item 10810: 56
Item 10811: 7
Item 10812: 15
Item 10813: 24
Item 10814: 37
Item 10815: 2
Item 10816: 116
Item 10817: 15
Item 10818: 64
Item 10819: 228
Item 10820: 36
Item 10821: 2
Item 10822: 124
Item 10823: 25
Item 10824: 3
Item 10825: 37
Item 10826: 2
Item 10827: 6
Item 10828: 18
Item 10829: 18
Item 10830: 2
Item 10831: 39
Item 10832: 145
Item 10833: 4
Item 10834: 4
Item 10835: 2
Item 10836: 19
Item 10837: 38
Item 10838: 30
Item 10839: 5
Item 10840: 15
Item 10841: 8
Item 10842: 22
Item 10843: 8
Item 10844: 3
Item 10845: 32
Item 10846: 4
Item 10847: 19
Item 10848: 6
Item 10849: 1
Item 10850: 1
Item 10851: 16
Item 10852: 9
Item 10853: 9
Item 10854: 7
Item 10855: 7
Item 10856: 3
Item 10857: 1
Item 10858: 9
Item 10859: 21
Item 10860: 38
Item 10861: 121
Item 10862: 1
Item 10863: 94
Item 10864: 20
Item 10865: 2
Item 10866: 3
Item 10867: 25
Item 10868: 5
Item 10869: 63
Item 10870: 5
Item 10871: 7
Item 10872: 7
Item 10873: 15
Item 10874: 10
Item 10875: 1
Item 10876: 45
Item 10877: 19
Item 10878: 2
Item 10879: 29
Item 10880: 53
Item 10881: 2
Item 10882: 3
Item 10883: 6
Item 10884: 4
Item 10885: 3
Item 10886: 30
Item 10887: 4
Item 10888: 8
Item 10889: 3
Item 10890: 3
Item 10891: 30
Item 10892: 5
Item 10893: 2
Item 10894: 13
Item 10895: 4
Item 10896: 3
Item 10897: 2
Item 10898: 40
Item 10899: 4
Item 10900: 15
Item 10901: 28
Item 10902: 44
Item 10903: 58
Item 10904: 3
Item 10905: 45
Item 10906: 41
Item 10907: 3
Item 10908: 3
Item 10909: 121
Item 10910: 17
Item 10911: 108
Item 10912: 59
Item 10913: 34
Item 10914: 24
Item 10915: 33
Item 10916: 5
Item 10917: 1
Item 10918: 94
Item 10919: 1
Item 10920: 9
Item 10921: 19
Item 10922: 26
Item 10923: 11
Item 10924: 20
Item 10925: 41
Item 10926: 6
Item 10927: 3
Item 10928: 7
Item 10929: 32
Item 10930: 3
Item 10931: 25
Item 10932: 4
Item 10933: 77
Item 10934: 15
Item 10935: 18
Item 10936: 11
Item 10937: 9
Item 10938: 1
Item 10939: 6
Item 10940: 217
Item 10941: 7
Item 10942: 4
Item 10943: 8
Item 10944: 311
Item 10945: 9
Item 10946: 7
Item 10947: 3
Item 10948: 73
Item 10949: 2
Item 10950: 3
Item 10951: 3
Item 10952: 44
Item 10953: 49
Item 10954: 39
Item 10955: 7
Item 10956: 7
Item 10957: 3
Item 10958: 2
Item 10959: 2
Item 10960: 6
Item 10961: 7
Item 10962: 1
Item 10963: 3
Item 10964: 5
Item 10965: 3
Item 10966: 42
Item 10967: 33
Item 10968: 78
Item 10969: 13
Item 10970: 46
Item 10971: 5
Item 10972: 3
Item 10973: 1
Item 10974: 4
Item 10975: 4
Item 10976: 1
Item 10977: 8
Item 10978: 11
Item 10979: 38
Item 10980: 14
Item 10981: 25
Item 10982: 7
Item 10983: 4
Item 10984: 10
Item 10985: 40
Item 10986: 3
Item 10987: 9
Item 10988: 1
Item 10989: 4
Item 10990: 3
Item 10991: 6
Item 10992: 4
Item 10993: 1
Item 10994: 2
Item 10995: 3
Item 10996: 50
Item 10997: 33
Item 10998: 11
Item 10999: 14
Item 11000: 8
Item 11001: 15
Item 11002: 5
Item 11003: 9
Item 11004: 12
Item 11005: 6
Item 11006: 7
Item 11007: 3
Item 11008: 54
Item 11009: 9
Item 11010: 50
Item 11011: 7
Item 11012: 22
Item 11013: 44
Item 11014: 8
Item 11015: 1
Item 11016: 1
Item 11017: 6
Item 11018: 49
Item 11019: 27
Item 11020: 2
Item 11021: 8
Item 11022: 4
Item 11023: 2
Item 11024: 3
Item 11025: 1
Item 11026: 3
Item 11027: 11
Item 11028: 19
Item 11029: 2
Item 11030: 8
Item 11031: 5
Item 11032: 4
Item 11033: 78
Item 11034: 6
Item 11035: 5
Item 11036: 1
Item 11037: 6
Item 11038: 20
Item 11039: 7
Item 11040: 162
Item 11041: 7
Item 11042: 10
Item 11043: 2
Item 11044: 12
Item 11045: 11
Item 11046: 25
Item 11047: 9
Item 11048: 5
Item 11049: 65
Item 11050: 10
Item 11051: 35
Item 11052: 36
Item 11053: 5
Item 11054: 6
Item 11055: 4
Item 11056: 1
Item 11057: 2
Item 11058: 4
Item 11059: 96
Item 11060: 1
Item 11061: 77
Item 11062: 12
Item 11063: 1
Item 11064: 9
Item 11065: 5
Item 11066: 7
Item 11067: 7
Item 11068: 48
Item 11069: 2
Item 11070: 6
Item 11071: 2
Item 11072: 1
Item 11073: 1
Item 11074: 21
Item 11075: 61
Item 11076: 20
Item 11077: 28
Item 11078: 7
Item 11079: 10
Item 11080: 5
Item 11081: 2
Item 11082: 2
Item 11083: 7
Item 11084: 7
Item 11085: 6
Item 11086: 8
Item 11087: 6
Item 11088: 21
Item 11089: 13
Item 11090: 1
Item 11091: 2
Item 11092: 3
Item 11093: 2
Item 11094: 67
Item 11095: 4
Item 11096: 1
Item 11097: 6
Item 11098: 16
Item 11099: 2
Item 11100: 10
Item 11101: 3
Item 11102: 1
Item 11103: 11
Item 11104: 27
Item 11105: 31
Item 11106: 53
Item 11107: 6
Item 11108: 10
Item 11109: 20
Item 11110: 1
Item 11111: 59
Item 11112: 24
Item 11113: 8
Item 11114: 7
Item 11115: 121
Item 11116: 2
Item 11117: 6
Item 11118: 1
Item 11119: 3
Item 11120: 1
Item 11121: 2
Item 11122: 8
Item 11123: 55
Item 11124: 2
Item 11125: 25
Item 11126: 3
Item 11127: 1
Item 11128: 3
Item 11129: 2
Item 11130: 126
Item 11131: 11
Item 11132: 8
Item 11133: 9
Item 11134: 17
Item 11135: 4
Item 11136: 40
Item 11137: 34
Item 11138: 2
Item 11139: 6
Item 11140: 5
Item 11141: 23
Item 11142: 3
Item 11143: 3
Item 11144: 40
Item 11145: 5
Item 11146: 1
Item 11147: 1
Item 11148: 3
Item 11149: 5
Item 11150: 1
Item 11151: 3
Item 11152: 8
Item 11153: 8
Item 11154: 2
Item 11155: 38
Item 11156: 16
Item 11157: 11
Item 11158: 13
Item 11159: 11
Item 11160: 3
Item 11161: 1
Item 11162: 76
Item 11163: 10
Item 11164: 7
Item 11165: 11
Item 11166: 5
Item 11167: 1
Item 11168: 3
Item 11169: 4
Item 11170: 6
Item 11171: 14
Item 11172: 31
Item 11173: 8
Item 11174: 56
Item 11175: 3
Item 11176: 33
Item 11177: 11
Item 11178: 3
Item 11179: 37
Item 11180: 3
Item 11181: 16
Item 11182: 30
Item 11183: 8
Item 11184: 7
Item 11185: 1
Item 11186: 2
Item 11187: 4
Item 11188: 8
Item 11189: 7
Item 11190: 3
Item 11191: 6
Item 11192: 85
Item 11193: 6
Item 11194: 2
Item 11195: 3
Item 11196: 6
Item 11197: 4
Item 11198: 3
Item 11199: 5
Item 11200: 8
Item 11201: 9
Item 11202: 23
Item 11203: 2
Item 11204: 60
Item 11205: 2
Item 11206: 5
Item 11207: 2
Item 11208: 1
Item 11209: 11
Item 11210: 2
Item 11211: 2
Item 11212: 12
Item 11213: 10
Item 11214: 13
Item 11215: 1
Item 11216: 1
Item 11217: 2
Item 11218: 1
Item 11219: 5
Item 11220: 1
Item 11221: 1
Item 11222: 32
Item 11223: 2
Item 11224: 21
Item 11225: 48
Item 11226: 5
Item 11227: 2
Item 11228: 4
Item 11229: 3
Item 11230: 28
Item 11231: 47
Item 11232: 3
Item 11233: 8
Item 11234: 3
Item 11235: 8
Item 11236: 2
Item 11237: 7
Item 11238: 20
Item 11239: 7
Item 11240: 3
Item 11241: 13
Item 11242: 6
Item 11243: 14
Item 11244: 1
Item 11245: 7
Item 11246: 4
Item 11247: 57
Item 11248: 3
Item 11249: 3
Item 11250: 28
Item 11251: 8
Item 11252: 16
Item 11253: 39
Item 11254: 6
Item 11255: 202
Item 11256: 15
Item 11257: 6
Item 11258: 1
Item 11259: 5
Item 11260: 7
Item 11261: 23
Item 11262: 9
Item 11263: 17
Item 11264: 1
Item 11265: 28
Item 11266: 11
Item 11267: 67
Item 11268: 13
Item 11269: 5
Item 11270: 1
Item 11271: 125
Item 11272: 1
Item 11273: 4
Item 11274: 5
Item 11275: 3
Item 11276: 3
Item 11277: 82
Item 11278: 13
Item 11279: 9
Item 11280: 7
Item 11281: 10
Item 11282: 4
Item 11283: 10
Item 11284: 30
Item 11285: 1
Item 11286: 2
Item 11287: 9
Item 11288: 3
Item 11289: 4
Item 11290: 20
Item 11291: 9
Item 11292: 29
Item 11293: 2
Item 11294: 3
Item 11295: 8
Item 11296: 78
Item 11297: 101
Item 11298: 12
Item 11299: 5
Item 11300: 1
Item 11301: 6
Item 11302: 31
Item 11303: 2
Item 11304: 2
Item 11305: 5
Item 11306: 4
Item 11307: 1
Item 11308: 2
Item 11309: 5
Item 11310: 6
Item 11311: 14
Item 11312: 3
Item 11313: 1
Item 11314: 3
Item 11315: 12
Item 11316: 12
Item 11317: 21
Item 11318: 20
Item 11319: 103
Item 11320: 1
